"funnel_step","funnel_name","users","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"3","rides_requested","174","ios","25-34","","174","45","","","2021-11-07"
"3","rides_requested","264","ios","35-44","","264","92","","","2021-11-07"
"3","rides_requested","100","ios","45-54","","100","36","","","2021-11-07"
"3","rides_requested","270","ios","Unknown","","270","103","","","2021-11-07"
"3","rides_requested","12","web","18-24","","12","6","","","2021-11-07"
"3","rides_requested","25","web","25-34","","25","11","","","2021-11-07"
"3","rides_requested","56","web","35-44","","56","22","","","2021-11-07"
"3","rides_requested","13","web","45-54","","13","3","","","2021-11-07"
"3","rides_requested","50","web","Unknown","","50","16","","","2021-11-07"
"3","rides_requested","39","android","18-24","","39","16","","","2021-11-08"
"3","rides_requested","82","android","25-34","","82","25","","","2021-11-08"
"3","rides_requested","115","android","35-44","","115","33","","","2021-11-08"
"3","rides_requested","30","android","45-54","","30","9","","","2021-11-08"
"3","rides_requested","123","android","Unknown","","123","44","","","2021-11-08"
"3","rides_requested","91","ios","18-24","","91","31","","","2021-11-08"
"3","rides_requested","151","ios","25-34","","151","56","","","2021-11-08"
"3","rides_requested","225","ios","35-44","","225","77","","","2021-11-08"
"3","rides_requested","85","ios","45-54","","85","27","","","2021-11-08"
"3","rides_requested","267","ios","Unknown","","267","98","","","2021-11-08"
"3","rides_requested","17","web","18-24","","17","5","","","2021-11-08"
"3","rides_requested","28","web","25-34","","28","13","","","2021-11-08"
"3","rides_requested","50","web","35-44","","50","16","","","2021-11-08"
"3","rides_requested","12","web","45-54","","12","6","","","2021-11-08"
"3","rides_requested","43","web","Unknown","","43","17","","","2021-11-08"
"3","rides_requested","46","android","18-24","","46","16","","","2021-11-09"
"3","rides_requested","64","android","25-34","","64","18","","","2021-11-09"
"3","rides_requested","120","android","35-44","","120","42","","","2021-11-09"
"3","rides_requested","46","android","45-54","","46","20","","","2021-11-09"
"3","rides_requested","132","android","Unknown","","132","38","","","2021-11-09"
"3","rides_requested","95","ios","18-24","","95","27","","","2021-11-09"
"3","rides_requested","171","ios","25-34","","171","43","","","2021-11-09"
"3","rides_requested","262","ios","35-44","","262","92","","","2021-11-09"
"3","rides_requested","95","ios","45-54","","95","33","","","2021-11-09"
"3","rides_requested","271","ios","Unknown","","271","101","","","2021-11-09"
"3","rides_requested","12","web","18-24","","12","6","","","2021-11-09"
"3","rides_requested","25","web","25-34","","25","12","","","2021-11-09"
"3","rides_requested","57","web","35-44","","57","22","","","2021-11-09"
"3","rides_requested","12","web","45-54","","12","3","","","2021-11-09"
"3","rides_requested","49","web","Unknown","","49","16","","","2021-11-09"
"3","rides_requested","37","android","18-24","","37","14","","","2021-11-10"
"3","rides_requested","83","android","25-34","","83","25","","","2021-11-10"
"3","rides_requested","114","android","35-44","","114","30","","","2021-11-10"
"3","rides_requested","30","android","45-54","","30","9","","","2021-11-10"
"3","rides_requested","129","android","Unknown","","129","47","","","2021-11-10"
"3","rides_requested","90","ios","18-24","","90","31","","","2021-11-10"
"3","rides_requested","157","ios","25-34","","157","58","","","2021-11-10"
"3","rides_requested","231","ios","35-44","","231","78","","","2021-11-10"
"3","rides_requested","88","ios","45-54","","88","30","","","2021-11-10"
"3","rides_requested","263","ios","Unknown","","263","96","","","2021-11-10"
"3","rides_requested","17","web","18-24","","17","5","","","2021-11-10"
"3","rides_requested","28","web","25-34","","28","13","","","2021-11-10"
"3","rides_requested","50","web","35-44","","50","16","","","2021-11-10"
"3","rides_requested","11","web","45-54","","11","6","","","2021-11-10"
"3","rides_requested","44","web","Unknown","","44","17","","","2021-11-10"
"3","rides_requested","45","android","18-24","","45","14","","","2021-11-11"
"3","rides_requested","64","android","25-34","","64","17","","","2021-11-11"
"3","rides_requested","122","android","35-44","","122","43","","","2021-11-11"
"3","rides_requested","44","android","45-54","","44","19","","","2021-11-11"
"3","rides_requested","132","android","Unknown","","132","38","","","2021-11-11"
"3","rides_requested","95","ios","18-24","","95","28","","","2021-11-11"
"3","rides_requested","175","ios","25-34","","175","42","","","2021-11-11"
"3","rides_requested","264","ios","35-44","","264","88","","","2021-11-11"
"3","rides_requested","98","ios","45-54","","98","32","","","2021-11-11"
"3","rides_requested","278","ios","Unknown","","278","98","","","2021-11-11"
"3","rides_requested","10","web","18-24","","10","5","","","2021-11-11"
"3","rides_requested","27","web","25-34","","27","13","","","2021-11-11"
"3","rides_requested","58","web","35-44","","58","23","","","2021-11-11"
"3","rides_requested","14","web","45-54","","14","4","","","2021-11-11"
"3","rides_requested","51","web","Unknown","","51","19","","","2021-11-11"
"3","rides_requested","37","android","18-24","","37","14","","","2021-11-12"
"3","rides_requested","83","android","25-34","","83","24","","","2021-11-12"
"3","rides_requested","119","android","35-44","","119","35","","","2021-11-12"
"3","rides_requested","29","android","45-54","","29","9","","","2021-11-12"
"3","rides_requested","131","android","Unknown","","131","47","","","2021-11-12"
"3","rides_requested","91","ios","18-24","","91","32","","","2021-11-12"
"3","rides_requested","156","ios","25-34","","156","56","","","2021-11-12"
"3","rides_requested","225","ios","35-44","","225","76","","","2021-11-12"
"3","rides_requested","91","ios","45-54","","91","30","","","2021-11-12"
"3","rides_requested","261","ios","Unknown","","261","96","","","2021-11-12"
"3","rides_requested","17","web","18-24","","17","5","","","2021-11-12"
"3","rides_requested","27","web","25-34","","27","12","","","2021-11-12"
"3","rides_requested","50","web","35-44","","50","16","","","2021-11-12"
"3","rides_requested","11","web","45-54","","11","7","","","2021-11-12"
"3","rides_requested","44","web","Unknown","","44","17","","","2021-11-12"
"3","rides_requested","48","android","18-24","","48","15","","","2021-11-13"
"3","rides_requested","63","android","25-34","","63","17","","","2021-11-13"
"3","rides_requested","124","android","35-44","","124","44","","","2021-11-13"
"3","rides_requested","44","android","45-54","","44","19","","","2021-11-13"
"3","rides_requested","129","android","Unknown","","129","38","","","2021-11-13"
"3","rides_requested","91","ios","18-24","","91","27","","","2021-11-13"
"3","rides_requested","175","ios","25-34","","175","44","","","2021-11-13"
"3","rides_requested","261","ios","35-44","","261","89","","","2021-11-13"
"3","rides_requested","98","ios","45-54","","98","31","","","2021-11-13"
"3","rides_requested","276","ios","Unknown","","276","98","","","2021-11-13"
"3","rides_requested","10","web","18-24","","10","5","","","2021-11-13"
"3","rides_requested","27","web","25-34","","27","11","","","2021-11-13"
"3","rides_requested","57","web","35-44","","57","22","","","2021-11-13"
"3","rides_requested","13","web","45-54","","13","3","","","2021-11-13"
"3","rides_requested","50","web","Unknown","","50","18","","","2021-11-13"
"3","rides_requested","37","android","18-24","","37","14","","","2021-11-14"
"3","rides_requested","85","android","25-34","","85","27","","","2021-11-14"
"3","rides_requested","118","android","35-44","","118","34","","","2021-11-14"
"3","rides_requested","31","android","45-54","","31","9","","","2021-11-14"
"3","rides_requested","133","android","Unknown","","133","47","","","2021-11-14"
"3","rides_requested","91","ios","18-24","","91","31","","","2021-11-14"
"3","rides_requested","165","ios","25-34","","165","59","","","2021-11-14"
"3","rides_requested","223","ios","35-44","","223","77","","","2021-11-14"
"3","rides_requested","90","ios","45-54","","90","29","","","2021-11-14"
"3","rides_requested","261","ios","Unknown","","261","98","","","2021-11-14"
"3","rides_requested","17","web","18-24","","17","5","","","2021-11-14"
"3","rides_requested","30","web","25-34","","30","13","","","2021-11-14"
"3","rides_requested","54","web","35-44","","54","17","","","2021-11-14"
"3","rides_requested","10","web","45-54","","10","7","","","2021-11-14"
"3","rides_requested","45","web","Unknown","","45","17","","","2021-11-14"
"3","rides_requested","46","android","18-24","","46","16","","","2021-11-15"
"3","rides_requested","66","android","25-34","","66","18","","","2021-11-15"
"3","rides_requested","122","android","35-44","","122","43","","","2021-11-15"
"3","rides_requested","42","android","45-54","","42","18","","","2021-11-15"
"3","rides_requested","130","android","Unknown","","130","38","","","2021-11-15"
"3","rides_requested","91","ios","18-24","","91","29","","","2021-11-15"
"3","rides_requested","173","ios","25-34","","173","43","","","2021-11-15"
"3","rides_requested","269","ios","35-44","","269","91","","","2021-11-15"
"3","rides_requested","106","ios","45-54","","106","32","","","2021-11-15"
"3","rides_requested","279","ios","Unknown","","279","98","","","2021-11-15"
"3","rides_requested","9","web","18-24","","9","5","","","2021-11-15"
"3","rides_requested","25","web","25-34","","25","11","","","2021-11-15"
"3","rides_requested","53","web","35-44","","53","21","","","2021-11-15"
"3","rides_requested","13","web","45-54","","13","3","","","2021-11-15"
"3","rides_requested","50","web","Unknown","","50","18","","","2021-11-15"
"3","rides_requested","39","android","18-24","","39","15","","","2021-11-16"
"3","rides_requested","87","android","25-34","","87","29","","","2021-11-16"
"3","rides_requested","115","android","35-44","","115","33","","","2021-11-16"
"3","rides_requested","31","android","45-54","","31","9","","","2021-11-16"
"3","rides_requested","131","android","Unknown","","131","47","","","2021-11-16"
"3","rides_requested","91","ios","18-24","","91","30","","","2021-11-16"
"3","rides_requested","166","ios","25-34","","166","62","","","2021-11-16"
"3","rides_requested","225","ios","35-44","","225","76","","","2021-11-16"
"3","rides_requested","94","ios","45-54","","94","31","","","2021-11-16"
"3","rides_requested","257","ios","Unknown","","257","97","","","2021-11-16"
"3","rides_requested","17","web","18-24","","17","5","","","2021-11-16"
"3","rides_requested","29","web","25-34","","29","12","","","2021-11-16"
"3","rides_requested","51","web","35-44","","51","17","","","2021-11-16"
"3","rides_requested","10","web","45-54","","10","6","","","2021-11-16"
"3","rides_requested","43","web","Unknown","","43","17","","","2021-11-16"
"3","rides_requested","49","android","18-24","","49","19","","","2021-11-17"
"3","rides_requested","73","android","25-34","","73","21","","","2021-11-17"
"3","rides_requested","124","android","35-44","","124","46","","","2021-11-17"
"3","rides_requested","43","android","45-54","","43","19","","","2021-11-17"
"3","rides_requested","134","android","Unknown","","134","40","","","2021-11-17"
"3","rides_requested","89","ios","18-24","","89","27","","","2021-11-17"
"3","rides_requested","170","ios","25-34","","170","42","","","2021-11-17"
"3","rides_requested","279","ios","35-44","","279","95","","","2021-11-17"
"3","rides_requested","109","ios","45-54","","109","33","","","2021-11-17"
"3","rides_requested","280","ios","Unknown","","280","101","","","2021-11-17"
"3","rides_requested","9","web","18-24","","9","5","","","2021-11-17"
"3","rides_requested","24","web","25-34","","24","10","","","2021-11-17"
"3","rides_requested","54","web","35-44","","54","22","","","2021-11-17"
"3","rides_requested","14","web","45-54","","14","4","","","2021-11-17"
"3","rides_requested","53","web","Unknown","","53","19","","","2021-11-17"
"3","rides_requested","40","android","18-24","","40","15","","","2021-11-18"
"3","rides_requested","87","android","25-34","","87","30","","","2021-11-18"
"3","rides_requested","120","android","35-44","","120","38","","","2021-11-18"
"3","rides_requested","31","android","45-54","","31","8","","","2021-11-18"
"3","rides_requested","135","android","Unknown","","135","49","","","2021-11-18"
"3","rides_requested","90","ios","18-24","","90","30","","","2021-11-18"
"3","rides_requested","172","ios","25-34","","172","63","","","2021-11-18"
"3","rides_requested","231","ios","35-44","","231","79","","","2021-11-18"
"3","rides_requested","92","ios","45-54","","92","31","","","2021-11-18"
"3","rides_requested","271","ios","Unknown","","271","104","","","2021-11-18"
"3","rides_requested","16","web","18-24","","16","4","","","2021-11-18"
