"user_id","unique_drivers","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"105571","48","48","2","2.50","56.19","884.7700000000001"
"105608","40","40","2","3.00","33.15","780.2200000000001"
"105622","26","26","2","3.50","38.81","468.57000000000005"
"105628","44","44","2","4.50","55.35","786.7400000000001"
"105636","40","41","2","1.00","51.76","833.3399999999999"
"105639","36","36","2","","40.32","568.91"
"105642","38","38","2","3.50","47.17","724.59"
"105648","30","30","2","","36.02","572.11"
"105651","43","43","2","2.50","50.03","757.45"
"105660","43","43","2","1.00","49.51","770.78"
"105662","39","39","2","4.00","31.93","810.7199999999999"
"105673","36","36","2","2.50","43.06","680.93"
"105693","41","41","2","2.50","49.31","751.21"
"105729","37","37","2","4.50","33.89","742.8299999999999"
"105730","38","38","2","1.00","32.11","698.5699999999997"
"105750","32","32","2","","45.51","623.46"
"105752","36","36","2","","42.660000000000004","624.5099999999998"
"105756","43","43","2","4.50","37","757.94"
"105757","38","38","2","3.50","33.56","705.3"
"105760","51","51","2","","42.06","993.15"
"105766","36","36","2","2.50","40.61","657.7499999999998"
"105770","38","38","2","","41.51","727.1000000000001"
"105775","29","29","2","1.00","46.65","525.9200000000001"
"105776","39","39","2","2.50","29.549999999999997","724.26"
"105790","32","32","2","4.50","36.59","597.2"
"105794","37","37","2","","44.21","793.8099999999998"
"105799","28","28","2","3.50","50.15","475.42999999999995"
"105811","30","30","2","4.00","41.05","576.31"
"105818","18","18","2","3.00","43.55","323.5199999999999"
"105820","24","24","2","","38.78","416.84000000000003"
"105824","36","36","2","4.50","48.09","669.9100000000001"
"105828","48","48","2","","23.33","915.5400000000002"
"105845","36","36","2","3.00","55.31","676.1499999999999"
"105847","33","33","2","3.00","40.85","638.8199999999998"
"105858","45","45","2","4.00","42.64","828.92"
"105872","35","35","2","1.00","56.42","677.1799999999997"
"105873","31","31","2","1.00","55","560.3700000000001"
"105887","31","31","2","4.00","31.159999999999997","587.9000000000001"
"105917","41","41","2","3.00","38.43","824.61"
"105924","25","25","2","","49.11","434.01000000000005"
"105929","44","44","2","","32.42","892.7499999999999"
"105939","44","44","2","2.50","35.370000000000005","894.47"
"105945","40","40","2","","42.79","755.99"
"105988","39","39","2","4.00","25","789.98"
"105990","34","34","2","","32.6","647.32"
"106016","40","40","2","","33.67","749.8999999999997"
"106051","30","30","2","2.00","40.93","524.1400000000001"
"106052","27","27","2","","33.480000000000004","528.4100000000001"
"106056","39","39","2","2.00","23.97","708.1899999999998"
"106060","30","30","2","5.00","38.120000000000005","548.3100000000001"
"106075","37","37","2","1.00","37.14","696.4400000000002"
"106078","35","35","2","1.50","29.71","579.8299999999998"
"106079","38","38","2","","53.02","703.69"
"106092","35","36","2","4.00","40.65","647.9000000000001"
"106122","35","35","2","4.50","27.43","638.03"
"106127","39","39","2","2.50","47.86","775.9499999999999"
"106170","28","28","2","4.00","23.65","510.03999999999996"
"106175","47","47","2","2.00","32.91","952.8900000000001"
"106188","33","33","2","4.00","29.979999999999997","651.5599999999998"
"106190","39","39","2","2.00","56.900000000000006","747.7"
"106191","39","39","2","","55.39","746.25"
"106212","30","30","2","2.50","49.879999999999995","509.95000000000005"
"106219","28","28","2","2.50","56.1","537.61"
"106224","41","41","2","4.50","33.980000000000004","804.8599999999999"
"106236","43","43","2","2.00","32.989999999999995","837.0499999999998"
"106239","40","40","2","2.50","41.739999999999995","730.2599999999999"
"106243","22","22","2","","29.55","407.32"
"106251","40","40","2","3.50","48.5","769.5500000000001"
"106256","32","32","2","","55.19","616.2"
"106282","39","39","2","2.50","52.92","719.7000000000002"
"106290","29","29","2","4.00","53.269999999999996","519.22"
"106291","35","35","2","3.00","35.31","669.4"
"106294","48","48","2","2.50","29.5","918.1199999999998"
"106307","42","42","2","4.50","36.19","774.14"
"106321","39","39","2","1.00","46.94","697.73"
"106327","25","25","2","3.00","47.989999999999995","458.7200000000001"
"106335","37","37","2","5.00","36.82","732.2100000000002"
"106337","44","44","2","","48.92","831.8500000000001"
"106338","38","38","2","","31.34","771.5099999999999"
"106353","41","41","2","","32.67","732.13"
"106379","33","33","2","","34.629999999999995","590.4499999999999"
"106382","29","29","2","","40.67","554.66"
"106386","35","35","2","3.00","28.32","630.4399999999999"
"106387","37","37","2","5.00","36.370000000000005","713.1700000000002"
"106391","29","29","2","4.50","48.04","599.7500000000001"
"106395","38","38","2","1.00","37.32","746.9599999999998"
"106410","34","34","2","4.00","36.99","621.6400000000001"
"106421","25","25","2","","53.35","473.72999999999996"
"106424","37","37","2","","38.84","718.8900000000002"
"106433","31","31","2","","43.21","554.4399999999999"
"106442","44","44","2","3.50","27.520000000000003","828.1899999999999"
"106452","33","33","2","4.00","33.43","622.5000000000001"
"106460","30","30","2","1.00","50.44","595.24"
"106475","46","46","2","3.50","43.2","878.4699999999999"
"106498","36","36","2","1.00","29.919999999999998","702.8199999999999"
"106502","37","37","2","2.50","46.33","687.5800000000002"
"106503","28","28","2","","59.42","528.27"
"106506","45","45","2","5.00","26.29","789.9999999999999"
"106544","28","28","2","3.00","28.92","554.73"
"106555","31","31","2","","45.730000000000004","581.6199999999999"
"106569","45","45","2","3.50","45.13","860.4699999999998"
"106570","27","27","2","3.00","34.46","494.3599999999999"
"106584","46","46","2","2.50","33.91","899.61"
"106586","42","42","2","2.50","38.730000000000004","827.6999999999999"
"106587","31","31","2","3.00","45.71","553.6999999999999"
"106593","27","27","2","2.50","26.490000000000002","465.90999999999997"
"106604","31","31","2","","51.07","575.7699999999999"
"106608","23","23","2","1.00","44.94","430.71"
"106626","25","25","2","1.00","50.65","455.09000000000003"
"106627","34","34","2","","30.39","653.6200000000001"
"106630","36","36","2","1.50","44.94","675.1400000000001"
"106631","37","37","2","1.00","40.27","714.5500000000002"
"106654","52","52","2","","46.629999999999995","998.9100000000002"
"106663","30","30","2","4.50","32.14","533.04"
"106670","23","23","2","3.00","36.74","402.98"
"106678","28","28","2","4.50","25.95","529.93"
"106704","39","39","2","5.00","44.58","753.64"
"106708","36","36","2","3.50","37.85","628.1899999999999"
"106715","31","31","2","4.00","40.8","576.09"
"106716","43","43","2","1.00","34.45","795.0899999999999"
"106745","35","35","2","","58.34","668.0500000000001"
"106751","40","40","2","1.50","37.28","663.0499999999998"
"106752","26","26","2","","35.51","463.52"
"106755","43","43","2","4.50","25.19","799.9800000000001"
"106769","35","35","2","5.00","48.540000000000006","693.8500000000001"
"106782","43","43","2","4.50","38.31","837.73"
"106786","31","31","2","5.00","20.479999999999997","549.0199999999999"
"106789","45","45","2","1.50","26.380000000000003","879.7100000000002"
"106805","34","34","2","","39.14","651.9599999999999"
"106807","29","29","2","1.00","38.41","519.32"
"106813","35","35","2","3.00","57.36","662.1299999999999"
"106815","40","40","2","","25.53","744.0100000000002"
"106836","45","45","2","1.50","37.72","809.5600000000002"
"106840","38","38","2","","46.58","739.0999999999999"
"106851","48","48","2","4.00","38.16","862.9899999999999"
"106858","37","37","2","4.50","24.56","705.3599999999998"
"106883","25","25","2","1.00","46.24","403.5300000000001"
"106900","33","33","2","","41.46","635.9999999999999"
"106901","38","38","2","","35.06","746.85"
"106913","40","40","2","2.50","34.81","722.66"
"106962","48","48","2","4.00","38.95","1000.8699999999999"
"106970","35","35","2","","46.3","684.0699999999999"
"106974","34","34","2","3.50","50.17","609.78"
"106988","30","30","2","3.50","38.46","570.0699999999999"
"106993","34","34","2","4.00","31.65","610.54"
"107015","32","32","2","2.00","46.14","679.0799999999999"
"107028","38","38","2","3.00","54.519999999999996","725.07"
"107029","38","38","2","4.50","33.46","691.0599999999998"
"107031","32","32","2","3.00","48.06","604.78"
"107034","43","43","2","3.00","44.75","809.34"
"107037","46","46","2","4.50","30.36","816.44"
"107042","39","39","2","3.00","43.97","676.7999999999998"
"107048","32","32","2","4.00","55.96","563.4"
"107050","25","25","2","3.50","43.11","448.87"
"107051","34","34","2","2.50","40.05","636.7900000000001"
"107056","53","53","2","1.00","42.12","1020.9299999999996"
"107062","40","40","2","2.50","42.75","779.82"
"107073","36","37","2","","46.58","770.8899999999999"
"107087","30","30","2","","48.2","566.8999999999999"
"107089","30","30","2","1.00","29.64","570.2700000000001"
"107093","44","44","2","2.50","41.2","788.9499999999999"
"107105","37","37","2","4.00","49.3","668.12"
"107111","28","28","2","","21.47","562.56"
"107112","35","35","2","","42.84","708.9200000000002"
"107124","46","46","2","3.00","37.36","785.9299999999998"
"107142","33","33","2","","26","653.1599999999999"
"107144","30","30","2","3.00","27.950000000000003","592.2500000000001"
"107146","27","27","2","2.50","39.53","444.72"
"107147","28","29","2","","36.34","512.6299999999999"
"107164","33","33","2","2.50","48.269999999999996","564.7900000000002"
"107173","35","35","2","3.50","36.3","681.2600000000001"
"107180","36","36","2","4.50","40.39","688.2600000000001"
"107189","30","30","2","2.00","44.980000000000004","563.99"
"107198","38","38","2","4.00","51.34","792.3400000000003"
"107204","34","34","2","1.50","41.71","606.73"
"107219","36","36","2","","41.739999999999995","707.38"
"107220","31","31","2","","32.629999999999995","525.18"
"107234","33","34","2","","40.81","590.6100000000001"
"107236","42","42","2","3.00","38.39","871.2699999999999"
"107260","30","30","2","","41.47","571.8900000000001"
"107278","29","29","2","","30.630000000000003","586.91"
"107282","34","34","2","4.50","51.129999999999995","655.2300000000001"
"107302","36","36","2","2.50","41.2","672.59"
"107323","37","37","2","5.00","33.73","694.2499999999998"
"107339","28","28","2","4.00","23.64","539.1699999999998"
"107341","35","35","2","","41.3","655.67"
"107342","45","45","2","1.00","31.909999999999997","837.3399999999999"
"107356","42","42","2","1.00","48.91","858.26"
"107359","28","28","2","3.00","36.77","468.67"
"107366","41","41","2","3.00","38.55","751.7100000000002"
"107391","39","39","2","3.00","38.46","712.9"
"107393","44","44","2","2.00","47.08","837.1999999999999"
"107409","33","34","2","2.00","49.81","673.1100000000001"
"107443","24","24","2","3.50","48.69","429.86999999999995"
"107464","43","43","2","","32.92","814.8"
"107475","36","36","2","","49.18","646.7700000000001"
"107489","42","42","2","","38.46","818.6900000000002"
"107490","30","30","2","","31.13","618.6199999999999"
"107507","26","26","2","","52.290000000000006","447.28000000000003"
"107509","38","38","2","4.00","32.71","666.54"
"107528","32","32","2","2.00","42.769999999999996","628.0899999999999"
"107529","35","35","2","5.00","33.83","633.4300000000001"
"107531","35","35","2","1.50","33.160000000000004","705.36"
"107565","42","42","2","","33.83","786.0199999999999"
"107571","34","34","2","2.50","37.32","704.21"
"107583","39","39","2","","35.72","696.9800000000001"
"107610","46","46","2","4.50","43.239999999999995","848.1699999999996"
"107613","30","30","2","3.50","36.65","596.3599999999999"
"107635","41","41","2","","45.69","824.3100000000001"
"107652","45","45","2","4.00","48.95","814.35"
"107653","40","40","2","3.00","28.97","796.8899999999999"
"107656","38","38","2","3.00","26.84","788.5400000000002"
"107678","32","32","2","1.00","39.29","583.3899999999999"
"107695","42","42","2","4.50","44.03","794"
"107700","34","34","2","4.00","29.83","677.99"
"107743","33","34","2","","40.019999999999996","641.3100000000001"
"107760","37","37","2","2.50","47.230000000000004","697.1699999999998"
"107765","37","37","2","","53.55","748.52"
"107794","40","40","2","3.00","37.1","642.8200000000002"
"107804","43","44","2","3.50","46.760000000000005","785.3299999999998"
"107808","36","36","2","4.50","40.7","653.66"
"107826","42","42","2","4.50","38.81","824.3"
"107829","39","39","2","2.50","35.06","759.42"
"107834","28","28","2","3.00","52.86","515.8899999999999"
"107845","42","42","2","","32.45","827.0500000000001"
"107849","29","29","2","","41.489999999999995","526.49"
"107863","34","34","2","2.00","37.65","641.2100000000002"
"107892","27","27","2","","35.76","494.6"
"107902","43","43","2","2.00","26.950000000000003","827.4000000000002"
"107921","49","49","2","1.00","28.13","999.0500000000004"
"107941","37","37","2","","38.879999999999995","674.97"
"107953","32","32","2","1.00","39.56","601.06"
"107982","42","42","2","","29.47","826.5500000000001"
"107987","33","33","2","","30.6","598.37"
"107991","33","33","2","4.50","38.38","609.7799999999999"
"108002","29","29","2","4.00","39.44","540.9499999999998"
"108003","37","37","2","3.00","48.69","731.5"
"108019","39","39","2","","46.21","688.3500000000001"
"108031","35","35","2","3.50","34.22","674.3500000000001"
"108055","42","42","2","4.00","43.400000000000006","861.07"
"108057","32","32","2","5.00","41.43","606.78"
"108061","36","36","2","4.50","44.44","710.5500000000002"
"108086","31","31","2","","37.31","595.6799999999998"
"108104","31","31","2","","54.97","602.37"
"108112","39","39","2","","40.18","674.3200000000002"
"108113","36","36","2","1.50","44.09","654.3500000000001"
"108120","41","41","2","","38.89","723.5899999999999"
"108165","32","32","2","2.50","46.45","599.8800000000001"
"108166","43","43","2","","41.099999999999994","789.03"
"108171","44","44","2","1.00","51.94","813.2599999999998"
"108187","36","36","2","","53.75","679.74"
"108195","36","36","2","4.00","47.35","662.3400000000001"
"108199","37","37","2","3.00","41.72","697.33"
"108211","35","35","2","","48.81","650.39"
"108248","46","46","2","1.50","36.43","911.5800000000002"
"108265","33","33","2","","47.06","634.7399999999999"
"108279","40","40","2","","50.68","748.97"
"108284","38","38","2","2.00","47.64","724.1700000000002"
"108288","37","37","2","","40.71","691.4399999999998"
"108292","42","42","2","3.50","53.41","777.9200000000002"
"108296","38","38","2","1.50","51.290000000000006","729.96"
"108307","32","32","2","3.00","37.35","642.9"
"108318","36","36","2","4.50","40.150000000000006","677.3600000000002"
"108332","37","37","2","2.50","42.93","659.2399999999999"
"108364","41","41","2","","36.18","783.0899999999999"
"108367","31","31","2","","42.019999999999996","537.0399999999998"
