"user_id","total_rides","rides_completed","rides_canceled"
"111019","21","0","21"
"111021","36","36","0"
"111023","20","0","20"
"111024","35","35","0"
"111026","38","38","0"
"111027","34","34","0"
"111028","30","30","0"
"111029","41","0","41"
"111030","29","0","29"
"111031","35","35","0"
"111032","21","0","21"
"111033","25","0","25"
"111034","40","40","0"
"111035","22","0","22"
"111037","25","0","25"
"111038","17","0","17"
"111039","35","35","0"
"111041","30","30","0"
"111042","32","0","32"
"111044","22","0","22"
"111045","31","31","0"
"111048","39","39","0"
"111051","32","0","32"
"111052","33","33","0"
"111053","37","37","0"
"111054","37","37","0"
"111055","37","37","0"
"111056","25","0","25"
"111057","30","0","30"
"111058","24","0","24"
"111064","40","40","0"
"111065","35","0","35"
"111067","42","42","0"
"111069","38","38","0"
"111070","29","29","0"
"111071","40","40","0"
"111075","23","0","23"
"111076","37","37","0"
"111079","28","0","28"
"111080","53","53","0"
"111081","46","46","0"
"111082","28","0","28"
"111083","54","54","0"
"111084","23","0","23"
"111085","38","0","38"
"111087","28","0","28"
"111089","33","33","0"
"111090","28","0","28"
"111091","25","0","25"
"111092","26","0","26"
"111093","32","0","32"
"111094","22","0","22"
"111096","38","38","0"
"111097","33","33","0"
"111098","29","0","29"
"111099","34","34","0"
"111100","36","36","0"
"111101","29","29","0"
"111102","37","37","0"
"111103","32","32","0"
"111104","25","0","25"
"111105","42","42","0"
"111107","25","25","0"
"111108","33","0","33"
"111109","36","0","36"
"111110","35","35","0"
"111112","41","41","0"
"111113","19","0","19"
"111114","28","0","28"
"111115","38","38","0"
"111116","20","0","20"
"111117","27","0","27"
"111118","25","0","25"
"111120","28","0","28"
"111121","35","35","0"
"111123","24","0","24"
"111124","37","37","0"
"111125","25","0","25"
"111126","32","32","0"
"111127","26","0","26"
"111130","42","42","0"
"111131","26","0","26"
"111136","19","0","19"
"111137","36","36","0"
"111139","31","0","31"
"111144","29","29","0"
"111145","26","0","26"
"111146","18","0","18"
"111147","17","0","17"
"111148","38","38","0"
"111150","35","35","0"
"111151","28","28","0"
"111152","27","0","27"
"111154","38","38","0"
"111155","31","0","31"
"111156","39","39","0"
"111157","17","0","17"
"111158","28","0","28"
"111159","33","33","0"
"111162","32","32","0"
"111163","30","0","30"
"111164","32","0","32"
"111165","45","45","0"
"111168","30","0","30"
"111169","28","0","28"
"111170","38","38","0"
"111171","21","0","21"
"111172","35","35","0"
"111175","23","0","23"
"111176","23","0","23"
"111177","24","0","24"
"111178","23","0","23"
"111179","37","37","0"
"111180","30","0","30"
"111182","23","0","23"
"111183","31","0","31"
"111184","34","34","0"
"111185","40","40","0"
"111186","27","27","0"
"111188","27","0","27"
"111189","25","0","25"
"111190","27","27","0"
"111193","33","0","33"
"111194","39","39","0"
"111195","31","31","0"
"111197","25","0","25"
"111198","45","45","0"
"111199","30","0","30"
"111200","28","0","28"
"111201","21","0","21"
"111202","29","29","0"
"111203","41","41","0"
"111204","23","23","0"
"111205","23","0","23"
"111207","40","40","0"
"111209","33","0","33"
"111210","41","41","0"
"111211","35","35","0"
"111212","16","0","16"
"111214","37","37","0"
"111216","28","28","0"
"111217","40","40","0"
"111220","40","40","0"
"111222","31","0","31"
"111223","37","0","37"
"111224","34","34","0"
"111225","27","0","27"
"111227","32","32","0"
"111230","27","0","27"
"111232","34","0","34"
"111233","33","33","0"
"111234","38","38","0"
"111236","37","0","37"
"111237","15","0","15"
"111238","35","35","0"
"111239","25","0","25"
"111241","31","0","31"
"111242","34","34","0"
"111244","42","42","0"
"111245","31","31","0"
"111246","21","0","21"
"111247","30","30","0"
"111248","24","0","24"
"111249","47","47","0"
"111251","23","0","23"
"111253","27","0","27"
"111254","39","39","0"
"111255","38","38","0"
"111257","20","0","20"
"111259","24","0","24"
"111260","34","0","34"
"111261","19","0","19"
"111262","33","33","0"
"111263","34","34","0"
"111264","31","0","31"
"111267","32","0","32"
"111268","27","27","0"
"111269","21","21","0"
"111270","37","37","0"
"111271","31","0","31"
"111272","24","0","24"
"111273","34","34","0"
"111274","33","33","0"
"111278","35","35","0"
"111279","46","46","0"
"111283","37","37","0"
"111284","35","35","0"
"111285","26","0","26"
"111288","21","0","21"
"111289","27","27","0"
"111291","21","0","21"
"111292","29","0","29"
"111293","36","36","0"
"111295","35","35","0"
"111299","39","39","0"
"111300","29","29","0"
"111302","43","43","0"
"111305","34","0","34"
"111306","37","37","0"
"111307","25","0","25"
"111308","36","36","0"
"111309","41","41","0"
"111310","27","27","0"
"111311","34","0","34"
"111312","26","0","26"
"111314","45","45","0"
"111317","23","0","23"
"111318","35","35","0"
"111319","30","30","0"
"111320","44","44","0"
"111321","14","0","14"
"111322","17","0","17"
"111323","33","33","0"
"111324","32","0","32"
"111325","26","26","0"
"111327","35","35","0"
"111328","32","32","0"
"111330","27","0","27"
"111332","48","48","0"
"111333","34","34","0"
"111334","26","0","26"
"111335","30","30","0"
"111336","26","0","26"
"111338","49","49","0"
"111339","38","38","0"
"111340","31","0","31"
"111341","30","30","0"
"111342","28","0","28"
"111343","32","32","0"
"111344","27","0","27"
"111345","23","0","23"
"111346","41","41","0"
"111347","34","34","0"
"111349","35","35","0"
"111351","29","0","29"
"111352","18","0","18"
"111354","37","37","0"
"111355","22","0","22"
"111356","34","0","34"
"111357","38","38","0"
"111358","34","0","34"
"111361","36","36","0"
"111363","25","0","25"
"111364","40","40","0"
"111365","24","0","24"
"111366","20","0","20"
"111368","29","0","29"
"111369","18","0","18"
"111370","35","0","35"
"111371","35","35","0"
"111372","42","42","0"
"111373","33","33","0"
"111374","28","0","28"
"111382","34","0","34"
"111383","19","0","19"
"111385","39","39","0"
"111386","30","30","0"
"111387","24","0","24"
"111388","37","37","0"
"111389","24","0","24"
"111390","29","0","29"
"111391","25","0","25"
"111392","22","0","22"
"111393","30","0","30"
"111394","37","37","0"
"111395","35","35","0"
"111396","17","0","17"
"111398","29","29","0"
"111401","29","29","0"
"111402","25","0","25"
"111403","37","37","0"
"111404","42","42","0"
"111405","37","37","0"
"111406","28","0","28"
"111407","23","0","23"
"111410","24","0","24"
"111411","31","0","31"
"111414","38","38","0"
"111417","39","39","0"
"111418","19","0","19"
"111419","29","0","29"
"111421","25","0","25"
"111422","22","0","22"
"111423","34","34","0"
"111424","26","0","26"
"111426","26","0","26"
"111428","20","0","20"
"111429","25","0","25"
"111430","39","39","0"
"111431","35","35","0"
"111432","28","0","28"
"111434","21","0","21"
"111436","24","0","24"
"111437","42","42","0"
"111438","35","35","0"
"111439","51","51","0"
"111440","26","0","26"
"111442","29","0","29"
"111443","33","33","0"
"111444","40","40","0"
"111445","30","30","0"
"111447","31","31","0"
"111448","31","0","31"
"111449","15","0","15"
"111450","34","34","0"
"111451","35","35","0"
"111456","35","35","0"
"111457","33","33","0"
"111458","32","32","0"
"111459","27","0","27"
"111460","27","0","27"
"111461","36","36","0"
"111463","40","40","0"
"111464","38","38","0"
"111466","43","43","0"
"111467","25","0","25"
"111468","36","36","0"
"111470","41","41","0"
"111471","34","34","0"
"111472","26","0","26"
"111474","35","35","0"
"111477","30","0","30"
"111478","25","0","25"
"111479","41","41","0"
"111485","19","0","19"
"111487","29","29","0"
"111488","33","0","33"
"111489","36","0","36"
"111490","21","21","0"
"111491","33","0","33"
"111493","34","0","34"
"111495","30","30","0"
"111496","42","42","0"
"111499","24","0","24"
"111500","26","0","26"
"111502","31","31","0"
"111504","32","0","32"
"111505","27","0","27"
"111506","22","0","22"
"111507","29","29","0"
"111508","46","46","0"
"111510","22","0","22"
"111512","41","41","0"
"111513","31","0","31"
"111514","31","0","31"
"111515","36","36","0"
"111516","41","41","0"
"111517","31","0","31"
"111519","24","0","24"
"111520","20","0","20"
"111521","35","35","0"
"111523","25","0","25"
"111524","30","0","30"
"111525","36","36","0"
"111526","27","0","27"
"111527","37","37","0"
"111529","35","35","0"
"111532","20","0","20"
"111533","31","0","31"
"111534","32","32","0"
"111535","39","39","0"
"111536","37","37","0"
"111538","31","31","0"
"111539","29","0","29"
"111540","37","37","0"
"111541","28","0","28"
"111542","36","36","0"
"111543","42","42","0"
"111545","23","0","23"
"111547","31","0","31"
"111549","34","34","0"
"111551","32","0","32"
"111553","33","33","0"
"111554","40","40","0"
"111555","27","0","27"
"111556","27","0","27"
"111557","58","58","0"
"111558","19","0","19"
"111559","20","20","0"
"111560","20","0","20"
"111561","24","0","24"
"111562","28","0","28"
"111563","32","0","32"
"111564","24","0","24"
"111566","34","34","0"
"111567","21","0","21"
"111569","25","0","25"
"111570","45","45","0"
"111571","28","0","28"
"111572","36","0","36"
"111573","18","0","18"
"111574","31","31","0"
"111575","35","35","0"
"111576","27","0","27"
"111577","22","0","22"
"111578","22","0","22"
"111579","29","0","29"
"111580","32","32","0"
"111581","36","36","0"
"111582","40","0","40"
"111584","26","0","26"
"111585","50","50","0"
"111586","27","0","27"
"111588","37","0","37"
"111589","31","0","31"
"111591","26","0","26"
"111592","41","41","0"
"111593","39","39","0"
"111594","36","0","36"
"111595","31","0","31"
"111596","32","32","0"
"111597","26","26","0"
"111598","38","38","0"
"111600","26","0","26"
"111601","37","37","0"
"111602","30","0","30"
"111603","35","0","35"
"111604","27","0","27"
"111605","39","39","0"
"111606","32","32","0"
"111607","20","20","0"
"111609","36","0","36"
"111612","36","36","0"
"111613","26","26","0"
"111614","22","0","22"
"111615","30","30","0"
"111616","31","31","0"
"111617","36","0","36"
"111618","31","0","31"
"111619","33","0","33"
"111620","26","0","26"
"111621","34","34","0"
"111623","28","0","28"
"111625","23","0","23"
"111626","34","34","0"
"111627","24","0","24"
"111628","26","26","0"
"111629","45","45","0"
"111630","20","0","20"
"111631","27","0","27"
"111633","31","31","0"
"111634","20","0","20"
"111635","29","29","0"
"111637","32","32","0"
"111638","26","0","26"
"111639","33","33","0"
"111640","22","0","22"
"111641","35","35","0"
"111643","29","29","0"
"111644","33","33","0"
"111645","31","0","31"
"111646","27","27","0"
"111647","41","41","0"
"111648","26","0","26"
"111649","23","0","23"
"111653","25","25","0"
"111654","20","0","20"
"111656","38","38","0"
"111657","26","0","26"
"111658","19","0","19"
"111659","36","36","0"
"111663","22","0","22"
"111664","28","0","28"
"111665","41","41","0"
"111666","25","25","0"
"111667","34","0","34"
"111668","28","0","28"
"111669","26","26","0"
"111670","34","34","0"
"111672","19","0","19"
"111674","27","0","27"
"111675","43","43","0"
"111676","22","0","22"
"111677","23","0","23"
"111679","39","39","0"
"111680","18","0","18"
"111681","33","33","0"
"111682","44","44","0"
"111683","29","0","29"
"111685","17","0","17"
"111686","25","0","25"
"111687","36","36","0"
"111688","27","0","27"
"111689","40","40","0"
"111690","38","38","0"
"111691","23","0","23"
"111693","47","47","0"
"111694","33","33","0"
"111695","31","31","0"
"111696","33","33","0"
"111697","33","0","33"
"111699","34","34","0"
"111701","39","39","0"
"111703","25","0","25"
"111704","26","0","26"
"111705","49","49","0"
"111706","24","0","24"
"111707","39","39","0"
"111708","30","0","30"
"111710","44","44","0"
"111712","36","0","36"
"111713","38","38","0"
"111714","22","0","22"
"111715","37","37","0"
"111716","45","45","0"
"111717","29","29","0"
"111718","30","0","30"
"111722","21","0","21"
"111725","35","35","0"
"111727","39","39","0"
"111729","32","32","0"
"111730","37","37","0"
"111731","40","40","0"
"111733","28","0","28"
"111734","17","0","17"
"111735","33","33","0"
"111736","39","39","0"
"111737","27","0","27"
"111738","27","27","0"
"111739","43","43","0"
"111740","22","0","22"
"111742","27","0","27"
"111744","20","0","20"
"111745","43","43","0"
"111746","28","0","28"
"111747","38","38","0"
"111750","39","39","0"
"111752","28","0","28"
"111753","31","31","0"
"111754","32","32","0"
"111755","34","0","34"
"111757","29","0","29"
"111758","36","36","0"
"111759","28","0","28"
"111761","34","34","0"
"111763","20","0","20"
"111765","54","54","0"
"111766","31","0","31"
"111767","32","32","0"
"111768","36","36","0"
"111769","24","0","24"
"111770","24","0","24"
"111772","37","37","0"
"111773","21","0","21"
"111774","28","28","0"
"111775","52","52","0"
"111776","35","35","0"
"111778","38","38","0"
"111779","22","0","22"
"111780","35","35","0"
"111781","22","0","22"
"111782","36","36","0"
"111783","34","34","0"
"111785","31","31","0"
"111786","33","33","0"
"111788","16","0","16"
"111789","31","0","31"
"111790","24","0","24"
"111792","33","0","33"
"111793","24","0","24"
"111794","21","0","21"
"111795","21","0","21"
"111796","23","23","0"
"111797","46","46","0"
"111798","33","33","0"
"111799","33","33","0"
"111804","40","0","40"
"111805","38","38","0"
"111807","25","0","25"
"111809","31","0","31"
"111810","46","46","0"
"111812","33","33","0"
"111813","31","0","31"
"111814","27","27","0"
"111815","28","0","28"
"111818","26","0","26"
"111819","30","0","30"
"111821","26","26","0"
"111822","31","31","0"
"111823","33","33","0"
"111824","20","0","20"
"111825","34","34","0"
"111826","30","0","30"
"111827","43","43","0"
"111828","34","0","34"
"111829","24","0","24"
"111832","41","41","0"
"111834","28","0","28"
"111836","36","36","0"
"111837","31","0","31"
"111838","25","0","25"
"111839","31","31","0"
"111841","24","0","24"
"111842","35","35","0"
"111843","23","0","23"
"111845","48","48","0"
"111846","40","40","0"
"111847","23","0","23"
"111848","27","27","0"
"111851","40","40","0"
"111852","23","0","23"
"111854","33","33","0"
"111856","24","0","24"
"111857","36","36","0"
"111859","22","0","22"
"111860","25","0","25"
"111862","44","44","0"
"111865","28","0","28"
"111866","21","0","21"
"111867","30","0","30"
"111868","27","0","27"
"111872","23","0","23"
"111874","35","35","0"
"111875","37","37","0"
"111878","20","0","20"
"111879","33","33","0"
"111880","34","34","0"
"111882","24","0","24"
"111883","35","35","0"
"111885","28","0","28"
"111886","35","35","0"
"111887","29","29","0"
"111888","27","0","27"
"111889","27","0","27"
"111890","43","43","0"
"111891","41","41","0"
"111893","45","45","0"
"111894","26","0","26"
"111895","36","0","36"
"111897","27","0","27"
"111899","35","35","0"
"111900","21","0","21"
"111901","33","33","0"
"111902","52","52","0"
"111904","38","38","0"
"111906","29","0","29"
"111910","28","0","28"
"111912","47","47","0"
"111914","34","0","34"
"111915","23","0","23"
"111916","35","35","0"
"111917","33","0","33"
"111918","22","0","22"
"111919","17","0","17"
"111920","32","32","0"
"111922","27","27","0"
"111923","27","0","27"
"111924","34","34","0"
"111925","33","33","0"
"111926","43","43","0"
"111927","47","47","0"
"111928","18","0","18"
"111929","36","36","0"
"111930","48","48","0"
"111931","48","48","0"
"111932","38","38","0"
"111933","38","38","0"
"111934","27","27","0"
"111935","37","0","37"
"111936","32","0","32"
"111938","40","40","0"
"111939","23","0","23"
"111940","35","35","0"
"111942","47","47","0"
"111943","24","24","0"
"111944","26","26","0"
"111945","38","38","0"
"111946","47","47","0"
"111947","49","49","0"
"111948","37","37","0"
"111950","20","0","20"
"111952","22","22","0"
"111955","26","0","26"
"111956","16","0","16"
"111957","18","0","18"
"111958","34","34","0"
"111960","32","0","32"
"111961","33","33","0"
"111964","28","0","28"
"111965","42","42","0"
"111967","38","38","0"
"111968","29","29","0"
"111973","25","0","25"
"111974","21","0","21"
"111975","48","48","0"
"111976","24","24","0"
"111978","32","0","32"
