"driver_id","total_rides","total_users","rides_completed","rides_canceled","reviews","avg_ratings"
"115231","16","16","14","2","12","3.07"
"115290","17","17","12","5","8","3.07"
"115315","12","12","10","2","8","3.07"
"115352","14","14","12","2","8","3.07"
"115373","14","14","13","1","11","3.07"
"115627","17","17","15","2","10","3.07"
"115693","17","17","17","0","8","3.07"
"115718","15","15","15","0","12","3.07"
"116065","13","13","10","3","8","3.07"
"116298","16","16","15","1","9","3.07"
"116303","13","12","13","0","10","3.07"
"116461","10","10","10","0","9","3.07"
"116556","15","15","14","1","8","3.07"
"116561","16","16","15","1","9","3.07"
"116714","21","21","17","4","10","3.07"
"116730","17","17","15","2","10","3.07"
"116832","14","14","13","1","12","3.07"
"117145","15","15","14","1","11","3.07"
"117179","13","13","12","1","9","3.07"
"117255","11","11","10","1","8","3.07"
"117365","19","19","18","1","13","3.07"
"117396","13","13","13","0","11","3.07"
"117431","15","15","11","4","9","3.07"
"117466","22","22","18","4","9","3.07"
"117548","11","11","11","0","9","3.07"
"117620","16","16","15","1","13","3.07"
"100294","13","13","8","5","8","3.06"
"100476","21","21","17","4","12","3.06"
"100487","17","17","15","2","12","3.06"
"100888","13","13","13","0","10","3.06"
"101008","21","21","21","0","19","3.06"
"101087","13","13","13","0","11","3.06"
"101242","16","16","14","2","9","3.06"
"101292","17","17","15","2","11","3.06"
"101478","18","18","16","2","10","3.06"
"101585","16","16","16","0","13","3.06"
"101885","19","19","15","4","10","3.06"
"101942","21","21","18","3","12","3.06"
"102181","17","17","14","3","10","3.06"
"102307","14","14","14","0","8","3.06"
"102341","13","13","13","0","10","3.06"
"102616","20","20","17","3","13","3.06"
"102652","18","18","17","1","14","3.06"
"102714","17","17","16","1","10","3.06"
"102728","16","16","16","0","11","3.06"
"102836","18","18","16","2","11","3.06"
"102846","14","14","13","1","10","3.06"
"102848","14","14","13","1","10","3.06"
"102982","16","16","14","2","10","3.06"
"102988","16","16","15","1","11","3.06"
"103085","14","14","13","1","11","3.06"
"103391","16","16","14","2","10","3.06"
"103462","18","18","16","2","8","3.06"
"103519","20","20","20","0","13","3.06"
"103551","10","10","9","1","6","3.06"
"103635","10","10","9","1","8","3.06"
"103644","18","18","16","2","11","3.06"
"103651","18","18","18","0","13","3.06"
"103751","17","17","16","1","10","3.06"
"103956","13","13","13","0","11","3.06"
"104104","11","11","9","2","8","3.06"
"104281","13","13","12","1","8","3.06"
"104299","20","20","18","2","13","3.06"
"104309","16","16","14","2","11","3.06"
"104324","14","14","13","1","9","3.06"
"104437","12","12","10","2","8","3.06"
"104454","23","23","20","3","12","3.06"
"104862","18","18","17","1","12","3.06"
"105022","15","15","13","2","10","3.06"
"105179","11","11","11","0","10","3.06"
"105480","18","18","17","1","14","3.06"
"105526","18","18","18","0","13","3.06"
"105646","13","13","12","1","9","3.06"
"105677","13","13","11","2","9","3.06"
"105713","22","22","20","2","14","3.06"
"106045","16","16","14","2","10","3.06"
"106182","16","16","14","2","11","3.06"
"106191","17","17","16","1","13","3.06"
"106271","13","13","13","0","9","3.06"
"106393","14","14","13","1","10","3.06"
"106460","21","21","19","2","10","3.06"
"106482","14","14","11","3","11","3.06"
"106538","17","17","17","0","12","3.06"
"106708","11","11","11","0","10","3.06"
"106817","18","18","16","2","13","3.06"
"106855","17","17","15","2","11","3.06"
"107173","14","14","14","0","10","3.06"
"107214","11","11","11","0","9","3.06"
"107218","16","16","15","1","11","3.06"
"107276","14","14","11","3","9","3.06"
"107934","16","16","15","1","9","3.06"
"108033","21","21","17","4","15","3.06"
"108586","21","21","20","1","9","3.06"
"108678","11","11","10","1","9","3.06"
"108809","14","14","12","2","9","3.06"
"108923","14","14","13","1","11","3.06"
"108969","18","18","18","0","11","3.06"
"109352","16","16","14","2","9","3.06"
"109532","19","19","16","3","12","3.06"
"109655","21","21","19","2","13","3.06"
"109840","14","14","14","0","11","3.06"
"109979","12","12","12","0","11","3.06"
"110008","15","15","14","1","12","3.06"
"110185","18","18","18","0","11","3.06"
"110260","15","15","13","2","11","3.06"
"110497","14","14","14","0","12","3.06"
"110517","16","16","14","2","9","3.06"
"110737","13","12","12","1","10","3.06"
"110877","14","14","14","0","8","3.06"
"111275","13","13","13","0","11","3.06"
"111435","15","15","13","2","12","3.06"
"111616","19","19","19","0","15","3.06"
"112293","14","14","13","1","9","3.06"
"112416","19","19","18","1","11","3.06"
"112496","13","13","12","1","11","3.06"
"112570","16","16","14","2","11","3.06"
"112765","19","19","17","2","14","3.06"
"112836","15","15","15","0","9","3.06"
"112896","16","16","14","2","14","3.06"
"112917","20","20","17","3","11","3.06"
"113157","27","27","22","5","15","3.06"
"113504","14","14","12","2","9","3.06"
"113728","17","17","16","1","11","3.06"
"113809","14","14","11","3","9","3.06"
"114109","18","18","18","0","16","3.06"
"114163","13","13","13","0","10","3.06"
"114197","20","20","15","5","13","3.06"
"114198","11","11","11","0","9","3.06"
"114286","8","8","7","1","6","3.06"
"114406","19","19","18","1","14","3.06"
"114470","18","18","13","5","10","3.06"
"114522","17","17","15","2","13","3.06"
"114824","13","13","12","1","6","3.06"
"114957","22","22","22","0","14","3.06"
"115144","18","18","18","0","13","3.06"
"115233","16","16","12","4","9","3.06"
"115250","17","17","15","2","12","3.06"
"115323","16","16","15","1","11","3.06"
"115696","17","17","17","0","13","3.06"
"115700","22","22","20","2","17","3.06"
"115769","15","15","12","3","8","3.06"
"115873","16","16","15","1","13","3.06"
"116005","17","17","16","1","14","3.06"
"116039","13","13","12","1","9","3.06"
"116089","15","15","14","1","11","3.06"
"116287","15","15","13","2","10","3.06"
"116549","17","17","16","1","14","3.06"
"116986","10","10","10","0","8","3.06"
"117007","14","14","12","2","9","3.06"
"117170","14","14","14","0","10","3.06"
"117246","15","15","11","4","8","3.06"
"117460","15","15","15","0","10","3.06"
"117567","16","16","15","1","11","3.06"
"100000","21","21","19","2","16","3.05"
"100521","18","18","16","2","13","3.05"
"100586","14","14","13","1","11","3.05"
"100712","18","18","16","2","12","3.05"
"101432","15","15","15","0","11","3.05"
"101924","14","14","11","3","8","3.05"
"102005","14","14","13","1","10","3.05"
"102536","14","14","13","1","11","3.05"
"102544","15","15","14","1","8","3.05"
"102684","13","13","13","0","11","3.05"
"102699","12","12","11","1","9","3.05"
"102980","14","14","12","2","8","3.05"
"103561","19","19","18","1","9","3.05"
"103794","19","19","18","1","16","3.05"
"103812","15","15","13","2","10","3.05"
"103914","17","17","16","1","10","3.05"
"104038","15","15","14","1","9","3.05"
"104400","18","18","15","3","13","3.05"
"104461","14","14","12","2","12","3.05"
"104711","17","17","17","0","14","3.05"
"104854","16","16","15","1","12","3.05"
"104919","16","16","14","2","9","3.05"
"105427","16","16","15","1","10","3.05"
"105675","14","14","10","4","9","3.05"
"105806","22","22","20","2","15","3.05"
"105817","21","21","17","4","11","3.05"
"105933","17","17","16","1","11","3.05"
"106042","14","14","13","1","11","3.05"
"106237","23","23","21","2","12","3.05"
"106822","16","16","16","0","11","3.05"
"107937","16","16","14","2","10","3.05"
"108077","14","14","13","1","11","3.05"
"108384","18","18","18","0","9","3.05"
"108427","11","11","9","2","8","3.05"
"110944","22","22","21","1","19","3.05"
"111785","19","19","19","0","14","3.05"
"111873","16","16","14","2","11","3.05"
"111965","19","19","17","2","11","3.05"
"111987","18","18","16","2","10","3.05"
"112632","14","14","14","0","11","3.05"
"113078","22","22","21","1","11","3.05"
"113598","23","23","22","1","16","3.05"
"113991","16","16","16","0","12","3.05"
"114262","17","17","14","3","9","3.05"
"114315","15","15","14","1","12","3.05"
"114568","18","18","15","3","13","3.05"
"114687","16","16","14","2","12","3.05"
"115467","13","13","12","1","10","3.05"
"115580","17","16","17","0","15","3.05"
"115647","17","17","17","0","11","3.05"
"115802","17","17","17","0","12","3.05"
"116489","15","15","13","2","9","3.05"
"116586","12","12","12","0","9","3.05"
"100652","18","18","15","3","13","3.04"
"100708","16","16","15","1","13","3.04"
"100946","20","20","19","1","14","3.04"
"101589","13","13","12","1","9","3.04"
"102299","18","18","16","2","14","3.04"
"102686","14","14","11","3","7","3.04"
"102829","17","17","16","1","15","3.04"
"103223","16","16","15","1","10","3.04"
"103316","24","24","22","2","15","3.04"
"103486","17","17","15","2","11","3.04"
"103784","22","22","21","1","16","3.04"
"105160","17","17","16","1","12","3.04"
"105533","17","17","16","1","12","3.04"
"105929","19","19","18","1","11","3.04"
"106072","16","16","13","3","11","3.04"
"106656","14","14","13","1","11","3.04"
"106836","14","14","11","3","7","3.04"
"107515","15","15","13","2","8","3.04"
"107594","21","21","18","3","13","3.04"
"107790","12","12","12","0","9","3.04"
"108049","19","19","19","0","12","3.04"
"108245","23","23","22","1","16","3.04"
"108788","16","16","16","0","10","3.04"
"108916","22","22","20","2","14","3.04"
"108986","15","15","13","2","10","3.04"
"109114","15","15","13","2","11","3.04"
"109190","18","18","16","2","11","3.04"
"109427","19","19","16","3","12","3.04"
"109689","15","15","13","2","10","3.04"
"110208","18","18","18","0","13","3.04"
"110217","22","22","19","3","15","3.04"
"110365","18","18","17","1","13","3.04"
"110382","11","11","10","1","9","3.04"
"110522","17","17","15","2","11","3.04"
"110631","15","15","13","2","8","3.04"
"111190","18","18","15","3","12","3.04"
"111316","22","22","19","3","15","3.04"
"111757","27","27","23","4","13","3.04"
"111817","15","15","12","3","10","3.04"
"112132","19","19","19","0","15","3.04"
"112335","22","22","19","3","14","3.04"
"112432","16","16","13","3","10","3.04"
"112631","18","18","18","0","13","3.04"
"112660","15","15","13","2","12","3.04"
"113532","12","12","11","1","10","3.04"
"113709","18","18","18","0","12","3.04"
"113797","19","19","19","0","12","3.04"
"113881","16","16","13","3","10","3.04"
"114556","20","20","18","2","13","3.04"
"114579","19","19","18","1","15","3.04"
"114745","15","15","11","4","9","3.04"
"114887","20","20","19","1","14","3.04"
"115294","20","20","15","5","10","3.04"
"115311","15","15","14","1","11","3.04"
"116001","16","16","15","1","13","3.04"
"116186","14","14","13","1","11","3.04"
"116297","15","15","15","0","10","3.04"
"116729","17","17","15","2","14","3.04"
"117525","18","18","17","1","13","3.04"
"117533","19","19","16","3","7","3.04"
"100059","16","16","15","1","11","3.03"
"100532","14","14","13","1","9","3.03"
"100590","22","22","21","1","16","3.03"
"100594","14","14","12","2","8","3.03"
"100660","16","16","15","1","11","3.03"
"100765","18","18","16","2","9","3.03"
"100890","15","15","14","1","12","3.03"
"101092","18","18","16","2","13","3.03"
"101211","19","19","16","3","9","3.03"
"101599","15","15","14","1","9","3.03"
"101816","19","19","18","1","13","3.03"
"103229","19","19","18","1","10","3.03"
"103852","12","12","11","1","8","3.03"
"104266","17","17","14","3","9","3.03"
"104411","22","22","21","1","15","3.03"
"104716","18","18","15","3","10","3.03"
"105247","17","17","14","3","9","3.03"
"105757","13","13","12","1","8","3.03"
"106015","20","20","18","2","14","3.03"
"106623","16","16","14","2","9","3.03"
"107617","14","14","13","1","9","3.03"
"107729","15","15","13","2","13","3.03"
"107785","14","14","14","0","11","3.03"
"108200","15","15","14","1","8","3.03"
"108302","18","18","18","0","12","3.03"
"108843","12","12","12","0","12","3.03"
"109793","15","15","13","2","10","3.03"
"109911","12","12","10","2","9","3.03"
"110398","14","14","14","0","11","3.03"
"110623","13","13","13","0","11","3.03"
"110875","14","14","13","1","11","3.03"
"110958","19","18","17","2","12","3.03"
"111284","11","11","10","1","8","3.03"
"111512","14","14","13","1","10","3.03"
"112853","17","17","16","1","11","3.03"
"113121","18","18","16","2","10","3.03"
"113298","12","12","11","1","8","3.03"
"113305","16","16","14","2","12","3.03"
"113724","13","13","12","1","8","3.03"
"113856","17","17","14","3","10","3.03"
"114081","14","14","11","3","9","3.03"
"114177","22","22","19","3","15","3.03"
"115607","15","15","15","0","10","3.03"
"115662","18","18","17","1","15","3.03"
"115755","13","13","12","1","8","3.03"
"115795","17","17","16","1","12","3.03"
"116046","16","16","13","3","13","3.03"
"116074","18","18","16","2","12","3.03"
"116116","16","16","16","0","12","3.03"
"116243","15","15","13","2","8","3.03"
"116432","21","21","20","1","15","3.03"
"100693","16","16","16","0","11","3.02"
"102520","26","26","24","2","21","3.02"
"102589","19","19","15","4","11","3.02"
"102706","12","12","11","1","10","3.02"
"103235","19","19","18","1","11","3.02"
"103325","17","17","15","2","13","3.02"
"103773","22","22","21","1","14","3.02"
"104206","21","21","17","4","10","3.02"
"104212","15","15","14","1","11","3.02"
"104527","23","23","21","2","12","3.02"
"104594","17","17","14","3","11","3.02"
"104686","21","21","19","2","13","3.02"
"104796","12","12","11","1","11","3.02"
"104922","16","16","14","2","10","3.02"
"105624","15","15","14","1","11","3.02"
"105690","17","17","16","1","13","3.02"
"105909","17","17","14","3","10","3.02"
"106125","16","16","14","2","13","3.02"
"108218","19","19","19","0","14","3.02"
"108346","14","14","14","0","11","3.02"
"108441","13","13","13","0","10","3.02"
"109043","16","16","15","1","12","3.02"
"109151","21","21","20","1","14","3.02"
"109660","19","19","19","0","12","3.02"
"110051","17","17","15","2","11","3.02"
"110137","22","21","21","1","15","3.02"
"111093","26","26","20","6","16","3.02"
"111393","14","14","13","1","12","3.02"
"111626","21","21","20","1","16","3.02"
"112670","14","14","14","0","12","3.02"
"113256","16","16","15","1","12","3.02"
"113980","16","16","14","2","11","3.02"
"114047","20","20","19","1","14","3.02"
"114226","14","14","13","1","11","3.02"
"115571","16","16","14","2","13","3.02"
"116887","21","21","17","4","12","3.02"
"117138","19","18","19","0","15","3.02"
"117284","18","18","18","0","12","3.02"
"102060","21","21","21","0","15","3.01"
"106450","20","20","19","1","14","3.01"
"107512","22","22","21","1","13","3.01"
"107753","23","23","20","3","18","3.01"
"110500","20","20","19","1","14","3.01"
"113684","24","24","24","0","16","3.01"
"117008","19","19","18","1","15","3.01"
"100012","14","14","13","1","6","3.00"
"100030","10","10","9","1","8","3.00"
"100043","14","14","14","0","8","3.00"
"100046","11","11","11","0","9","3.00"
"100083","9","9","7","2","2","3.00"
"100118","15","15","14","1","11","3.00"
"100128","9","9","9","0","8","3.00"
"100130","10","10","10","0","2","3.00"
"100151","13","13","11","2","6","3.00"
"100155","16","16","15","1","8","3.00"
"100178","14","14","14","0","7","3.00"
"100194","14","14","11","3","5","3.00"
"100208","9","9","7","2","6","3.00"
"100224","16","16","12","4","10","3.00"
"100279","6","6","6","0","3","3.00"
"100298","7","7","5","2","3","3.00"
"100341","6","6","5","1","4","3.00"
"100348","15","15","14","1","7","3.00"
"100366","13","13","12","1","7","3.00"
"100377","14","14","13","1","7","3.00"
"100404","7","7","6","1","4","3.00"
"100430","15","15","13","2","12","3.00"
"100431","10","10","9","1","8","3.00"
"100437","13","13","13","0","7","3.00"
"100439","5","5","4","1","2","3.00"
"100478","16","16","15","1","8","3.00"
"100500","13","13","10","3","5","3.00"
"100511","7","7","7","0","6","3.00"
"100533","14","14","13","1","6","3.00"
"100553","13","13","11","2","9","3.00"
"100601","19","19","16","3","10","3.00"
"100613","7","7","7","0","5","3.00"
"100666","12","12","12","0","9","3.00"
"100704","12","12","10","2","6","3.00"
"100760","19","19","19","0","12","3.00"
"100777","12","12","11","1","3","3.00"
"100781","9","9","8","1","6","3.00"
"100788","10","10","9","1","5","3.00"
"100792","13","13","13","0","10","3.00"
"100793","11","11","11","0","4","3.00"
"100795","11","11","10","1","4","3.00"
"100812","16","16","15","1","9","3.00"
"100813","17","17","14","3","9","3.00"
"100852","8","8","6","2","6","3.00"
"100863","12","12","10","2","8","3.00"
"100895","14","14","12","2","9","3.00"
"100896","17","17","15","2","9","3.00"
"100942","10","10","9","1","5","3.00"
"100964","7","7","5","2","2","3.00"
